person_id,name,gender
99168,Emily Roeske,1
99171,Arturo de Córdova,2
99179,John Lahr,2
99180,Janet Dale,1
99181,Joanne Boland,1
99182,Jennifer Baxter,1
99183,Alan van Sprang,2
99185,Amy Sloan,1
99186,Vakhtang Kikabidze,0
99194,Claudio Cassinelli,2
99195,Franco Garofalo,2
99196,Eva Robins,0
99206,JoAnna Garcia,1
99207,Amber Wallace,1
99208,Johannah Newmarch,1
99209,Wendy Van Riesen,1
99210,Gabe Khouth,2
99212,Lionel Braham,2
99217,Houseley Stevenson,2
99219,Circus-Szalewski,0
99229,Blake Pickett,0
99233,Steve Barkett,2
99235,Tim Abell,2
99237,Gail Harris,1
99241,Jamie Lynn Sigler,1
99244,Joyce DeWitt,1
99247,Kunie Tanaka,0
99251,Pericles Lewnes,0
99252,Frances Drake,1
99253,Michael W. Smith,2
99254,Jeff Obafemi Carr,2
99256,Boris Barkhatov,0
99258,Irina Skobtseva,0
99259,Boris Andreyev,0
99260,Sergo Zakariadze,2
99261,Anastasiya Vertinskaya,0
99262,Oleg Basilashvili,2
99263,Natalya Gundareva,1
99264,Marina Neyolova,1
99265,Iya Savvina,1
99266,Olga Mashnaya,0
99269,Leonid Yarmolnik,0
99270,Polina Kutepova,1
99272,Aleksandr Abdulov,2
99275,Ray Gange,0
99277,Mick Jones,2
99278,Topper Headon,0
99282,Oleg Tabakov,2
99283,Nikolai Skorobogatov,2
99284,Nelli Gosheva,0
99285,Nikolai Karachentsov,2
99287,Irina Kupchenko,1
99288,Yevgeniya Simonova,0
99289,Yekaterina Vasilyeva,1
99291,Inna Churikova,0
99293,Igor Kvasha,0
99294,Yuri Katin-Yartsev,2
99297,Semyon Farada,0
99300,Aleksandra Zakharova,0
99301,Aleksandr Sirin,0
99302,Aleksandr Zbruev,2
99303,Michel Crémadès,2
99304,Marie-Julie Baup,1
99305,Elena Valyushkina,0
99307,Aleksandr Mikhaylov,0
99308,Nodar Mgaloblishvili,0
99309,Elena Aminova,0
99311,Vyacheslav Tikhonov,2
99312,Viktor Rakov,0
99313,Mahsun Kırmızıgül,2
99314,Yılmaz Erdoğan,2
99315,Kenan İmirzalıoğlu,0
99322,Chris van den Durpel,0
99326,Clark Williams,0
99327,Charlotte Granville,1
99328,Jeanne Bartlett,0
99329,Elisabeth Risdon,1
99330,George Meeker,2
99339,Ken Shapiro,2
99341,Josh Freese,0
99345,Michael Kagan,2
99346,Stephen Roberts,2
99347,Jack La Rue,2
99348,Gordon Gebert,2
99349,Helen Vinson,1
99350,Russell Hopton,2
99351,Valerie Mahaffey,1
99354,Danny Smith,2
99356,Rick Gianasi,2
99358,Tracy Camilla Johns,0
99359,Tommy Redmond Hicks,2
99360,John Canada Terrell,2
99361,Raye Dowell,1
99366,Manning Redwood,0
99367,Jean Rouverol,1
99368,Julian Madison,0
99369,Tommy Bupp,2
99370,Baby LeRoy,0
99373,Tammany Young,2
99374,Pier Angeli,1
99375,Morgan Wallace,2
99376,Josephine Whittell,1
99377,T. Roy Barnes,2
99378,Dell Henderson,2
99388,Darren Doane,2
99400,Douglas Wilson,0
99401,Christopher Hitchens,0
99404,Zander Schloss,0
99406,Shelly Cole,1
99410,Chris Henchy,2
99411,Karl Gajdusek,2
99414,Giselle Itié,1
99417,Christine Moore,1
99418,Gary Warner,0
99420,Roy MacArthur,0
99424,Annie Grindlay,1
99425,Gregory Sullivan,0
99426,Fred Rosenberg,2
99435,Jonathan Gray,0
99437,Franco Prosperi,0
99443,Dante DiPaolo,2
99445,Milo Quesada,0
99446,Giovanni Di Benedetto,0
99455,Susy Andersen,0
99456,Rika Dialina,1
99458,Margaret Irving,0
99461,Cedric Hardwicke,2
99462,Dorothy Hyson,1
99464,Walter Miller,2
99465,Nora Lane,1
99466,Tom Santschi,0
99467,Dorothy Christy,1
99468,Victor Potel,2
99473,Fabienne Dali,0
99475,Stephen Forsyth,0
99476,Antonia Mas,0
99480,Helena Ronee,1
99481,Teodoro Corrà,2
99482,Ely Galleani,1
99483,Edith Meloni,0
99484,Mauro Bosco,0
99496,Raymond De Felitta,2
99497,Lee Frederick,0
99500,Jeff Prettyman,0
99502,Mick Rossi,2
99503,Thomas Reiner,0
99505,Ariana Gorini,0
99506,Aaron Gallagher,2
99507,Mary Arden,1
99508,Jorge A. Jimenez,0
99509,Claude Dantes,0
99512,Reg Park,0
99513,Amie Carey,1
99514,Mino Doro,2
99515,Ely Drago,0
99516,Gaia Germani,0
99520,Dario Michaelis,0
99521,Oldoz Javidi,0
99522,Bahar Pars,1
99523,Mina Azarian,0
99527,John Merivale,2
99528,Didi Perego,1
99529,Vittorio André,0
99530,Nerio Bernardi,0
99531,Eleonora Brown,0
99532,Sally Smith,0
99533,Patrizia Valturri,0
99534,Ludmila Lvova,0
99535,Silvia Dionisio,1
99536,Malisa Longo,1
99538,Gioia Scola,1
99539,David Brandon,2
99540,Marco Vivio,2
99543,Beatrice Ring,0
99545,Lino Salemme,0
99547,Natasha Hovey,0
99548,Karl Zinny,2
99549,Paola Cozzo,0
99550,Fiore Argento,0
99551,Fabiola Toledo,0
99554,Carlos Lemos,0
99555,Blanca Estrada,1
99556,Margarita Merino,0
99558,José Thelman,0
99560,Ángel Menéndez,0
99561,Marisol Delgado,0
99562,María Vidal,0
99564,Antonio Orengo,0
99566,Víctor Petit,0
99567,Sandra Mozarowsky,1
99568,Julia Saly,0
99569,José Antonio Calvo,0
99570,Javier de Rivera,0
99572,Marián Salgado,0
99573,Lone Fleming,0
99574,Kali Hansa,1
99575,Tota Alba,0
99581,Virginia Wetherell,0
99582,Rosemarie Reede,0
99583,Michael Warren,2
99586,Kim Waltrip,0
99592,Greer Goodman,1
99596,Bob Burns,2
99599,Carla Laemmle,0
99600,R.A. Mihailoff,0
99601,Mike Tristano,0
99605,Al Troupe,0
99611,Kelly Nichols,1
99612,Courtney Lercara,0
99619,Ashlie Rhey,1
99624,Christina DeRosa,0
99625,Cheryl Lyone,0
99626,Peter Tahoe,0
99628,David Byrnes,0
99630,Alisa Christensen,1
99636,David Alan Graf,2
99637,Joseph John Barmettler,0
99653,Klara Luchko,1
99656,Alla Larionova,0
99662,Mitzi Gaynor,1
99664,Benjamin Goldhirsh,2
99665,Lawrence Inglee,0
99666,Zach Miller,0
99669,Mayumi Wakamura,1
99681,Robert Axelrod,2
99682,Mike Jacobs Jr.,0
99687,Zhang Hanyu,2
99689,Deng Chao,2
99690,Yuan Wenkang,0
99691,Tiffany Tang,1
99692,廖凡,2
99703,Joanne Chew,0
99705,Amy Lyndon,1
99706,T.J. Glenn,0
99709,Leia Thompson,0
99710,Vidhu Vinod Chopra,2
99724,John Martino,2
99725,Read Morgan,2
99729,Jack Carlisle,0
99732,Kyle Lupo,0
99736,Mads Ousdal,2
99737,Àlex Batllori,0
99744,John Blyth Barrymore,2
99745,Bob Bragg,2
99749,Edmund Lowe,2
99750,Elsa Janssen,0
99751,Constance Worth,1
99752,Jacqueline White,1
99753,George Cooper,2
99754,William Phipps,0
99755,Marlo Dwyer,0
99762,Calista Carradine,1
99763,Claire Polan,1
99764,Jamie Martz,2
99773,Sam Mann,0
99778,Richard Vidan,2
99784,The Naked Cowboy,0
99788,Amerigo Tot,2
99789,Robert Sacchi,2
99790,Giulio Donnini,2
99791,Joe Zammit Cordina,0
99792,Maria Cumani Quasimodo,0
99793,Liù Bosisio,0
99795,Amy Lynn Baxter,1
99796,John Richardson,0
99803,Stormy Daniels,1
99806,Paul Coufos,0
99807,Bob Sheridan,0
99809,Tom Shell,2
99811,Andrés Pajares,2
99812,Fernando Esteso,2
99813,Becky LeBeau,1
99814,Siri Baruc,1
99815,Chick Vennera,2
99821,Adriana Butoi,1
99825,Al Lewis,2
99826,Robert Fields,0
99827,Sheila Bromley,1
99828,Gil Lamb,2
99829,Severn Darden,2
99831,Jennifer Ashley,1
99832,Marlene Tracy,0
99837,Tiffany Bolling,1
99839,Francine York,1
99840,Tallie Cochrane,1
99841,Paula Shaw,1
99844,Ruthy Ross,0
99845,Anneka Di Lorenzo,1
99846,Sho Kosugi,2
99847,Jordan Bennett,0
99848,David Chung,2
99849,Dale Ishimoto,2
99850,Bob Craig,0
99851,Pamela Ness,0
99852,Roy Padilla,0
99853,Moe Mosley,0
99854,John LaMotta,2
99855,Ron Foster,2
99856,Steven Lambert,0
99857,Earl W. Smith,2
99858,Carver Barnes,0
99860,Michael Rodrick,2
99861,Frank Olivier,0
99862,Ed Glaser,2
99877,Yuu Mizushima,2
99879,Akiko Wada,0
99880,James Dixon,2
99881,Shamus Locke,0
99885,Kathleen Lloyd,1
99888,Susanne Zenor,0
99889,Beatrice Manley,1
99890,Tod Andrews,2
99891,Whitney Bourne,1
99896,Robert Berk,0
99898,David Chase,2
99903,Kitty Vallacher,0
99904,Robert Oppel,0
99905,Kathleen Byron,1
99906,John Bloom,2
99914,Cynthia Garris,0
99915,Ron Atkins,0
99916,Herschell Gordon Lewis,2
99917,Brian Singleton,0
99918,Tate Steinsiek,0
99919,Fumio Furuya,0
99920,Allison Louise Downe,0
99924,Nancy Lee Noble,0
99926,Rodney Bedell,0
99930,Mark McLachlan,0
99934,David F. Friedman,2
99936,Frank Kress,0
99937,Amy Farrell,0
99938,Hedda Lubin,0
99939,Henny Youngman,2
99941,Judy Cler,0
99942,Wayne Ratay,0
99943,Phil Laurenson,0
99944,Jim Rau,0
99945,Ike Ogut,0
99946,Nelofer Pazira,0
99947,William Kerwin,2
99948,Mal Arnold,0
99949,Connie Mason,0
99950,Lyn Bolton,0
99951,Scott H. Hall,0
99952,Christy Foushee,0
99953,Ashlyn Martin,0
99954,Sandra Sinclair,1
99955,Jerome Eden,0
99956,Hassan Tantai,0
99957,Craig Maudslay Jr.,0
99958,Sadou Teymouri,0
99959,Hoyatala Hakimi,0
99963,Gordon Oas-Heim,2
99968,Ben Moore,2
99973,Shelby Livingston,0
99978,Candi Conder,0
99982,Elyn Warner,0
99994,Michael Gingold,2
99996,Scooter McCrae,0
100015,Akbar Meshkini,0
100019,Wally Cox,2
100024,Brian Daniel Heffron,0
100025,Jasmin St. Claire,0
100026,Mohammad Reza Darvishi,0
100029,Marguerite Gance,0
100030,Charles Lamy,0
100031,Fournez-Goffard,0
100033,Françoise Rosay,1
100040,Carol Dempster,1
100045,Blanche Sweet,1
100047,Mary Pickford,1
100051,Pola Negri,1
100053,Mario Caiano,2
100055,Barbara De Rossi,0
100056,Anne Knecht,0
100057,Elvire Audray,0
100058,Clara Colosimo,1
100060,Susan Ruttan,1
100062,Del Zamora,2
100074,Richard Fraser,2
100076,Glen Vernon,0
100078,Jason Robards Sr.,2
100081,Joan Newton,0
100085,Paul Kasey,0
100086,Ruari Mears,0
100095,Horst Janson,2
100097,John Carson,2
100098,Lois Daine,1
100099,Wanda Ventham,1
100100,William Hobbs,0
100101,Brian Tully,0
100102,Lisa Collings,0
100103,Olga Anthony,0
100106,Lou Bonacki,2
100109,Frédéric Lagache,0
100110,Catherine Rivet,0
100111,Tom Clark,0
100112,Florence L. Afuma,0
100113,Claire Richard,1
100114,Eva Hamel,0
100115,Christiane Gibeline,0
100116,Caroline Laurence,0
100120,Jan Rudy,0
100124,Hirotaka Suzuoki,2
100125,Michihiro Ikemizu,0
100126,Kōzō Shioya,0
100128,Tsutomu Kashiwakura,0
100138,Marcos Mundstock,0
100140,Daniel Rabinovich,2
100142,Ken Abraham,2
100150,Susan Damante,0
100153,Kathy Hilton,1
100157,Donn Greer,0
100158,Sebastian Brook,0
100159,Mady Maguire,0
100161,Rene Bond,1
100172,Elizabeth Ince,1
100173,Maggie Rose Fleck,0
100183,Jeff Lynne,0
100189,Joseph Roger Brown,0
100192,Albert Lee,0
100193,Marc Mann,0
100194,Andy Fairweather-Low,0
100195,Dhani Harrison,0
100196,Gary Brooker,0
100197,Jools Holland,2
100198,Chris Stainton,0
100199,Billy Preston,2
100200,Dave Bronze,0
100201,Klaus Voormann,2
100202,Jim Capaldi,0
100203,Jim Keltner,2
100204,Henry Spinetti,0
100205,Katie Kissoon,0
100206,Tessa Niles,0
100209,John Weiner,0
100212,Anoushka Shankar,0
100216,Al Murray,2
100218,Ryan R. Johnson,0
100230,Mickey Jones,2
100233,Kato Kaelin,2
100236,Gabriel Womack,2
100238,Leatrice Joy,1
100239,John Bowers,2
100240,Hardee Kirkland,2
100241,Jessica Lee Rose,1
100242,Elize du Toit,1
100243,Dudley Digges,2
100244,Otto Matieson,2
100245,Walter Long,2
100253,Johnny Mack Brown,2
100259,Esperanza Pedreño,1
100260,Mike Moroff,2
100261,Julian Scott Urena,0
100262,Pía Reyes,1
100263,Jill Andre,1
100266,Nancy Paloian,1
100268,Staci Greason,0
100275,Marianne Kanter,0
100276,Mark Soper,0
100277,Julie Gordon,0
100278,Jayne Bentzen,0
100279,William Fuller,0
100280,Lisa Randall,0
100281,Chad Montgomery,0
100288,Stanley Livingston,2
100292,Megan Timothy,0
100294,William Bonner,0
100295,Bruce Kimball,0
100298,Janet Key,0
100299,George Claydon,0
100304,Nathalie Nort,0
100306,Ted Healy,2
100307,Alfredo Mayo,2
100309,Vicente Roca,0
100311,Hugo Blanco,0
100316,Manuel Guitián,2
100318,James Darren,2
100320,Karl Heinz Mannchen,0
100322,Germán Robles,0
100325,Anita Colby,1
100326,Jack Overman,2
100337,Paula Hill,0
100341,George Barrows,2
100342,Margia Dean,0
100343,Jack Warner,2
100346,Claude King,2
100347,Clancy Malone,0
100348,Timothy Farrell,2
100349,Theodora Thurman,0
100350,Don Nagel,2
100360,John Zacherle,0
100370,Ryan Northcott,0
100371,Claire Keim,1
100372,Derek Hamilton,2
100373,Daniella Evangelista,1
100376,Eli James,0
100381,Jed Rowen,2
100393,Olga Pehar,0
100394,Joe Balogh,0
100395,Josie Bissett,1
100396,Jason Saucier,2
100397,Robin Fox,0
100399,Jake Teague,2
100400,Gerald Grant,0
100401,Carlo Longhi,0
100408,Maria Rosaria Omaggio,1
100409,Eduardo Fajardo,0
100410,Sonia Viviani,0
100415,Nieves Navarro,1
100418,Ned Romero,2
100420,Patrizia Behn,0
100424,Percy Hogan,0
100425,Mónica Zanchi,1
100427,Geoffrey Copleston,0
100433,Don Powell,0
100434,Brigitte Petronio,0
100437,Lucia Ramirez,1
100438,Vanni Corbellini,2
100446,Suzanne Solari,0
100447,Jeff Hutchinson,0
100459,Sandra Margot,1
100460,Cec Verrell,1
100461,Nicholas Worth,2
100462,Kristi Somers,1
100463,Cliff Bemis,2
100464,Brian Frank,2
100473,Hal Miles,0
100476,Bobbie Bresee,1
100477,John Terrence,0
100480,Karen Mayo-Chandler,1
100481,Bridget Carney,1
100485,Tony Markes,0
100490,Stephanie Blake,1
100491,Marilyn Adams,1
100493,Barbara Dow,1
100503,Raymond Martino,2
100507,Christine Forrest,1
100508,Elyane Nadeau,0
100509,Francine Middleton,0
100510,Roger Caine,0
100511,Sara Venable,0
100516,Max Mayer,2
100518,Kate Fischer,0
100519,Taryn Reif,0
100520,Maureen Larrazabal,1
100521,Cris Vertido,0
100522,Susan Africa,1
100523,Dax Miller,2
100524,Jim Golden,2
100526,David Gunn,2
100527,Oakley Stevenson,0
100529,Martha Holland,0
100537,Rick Irwin,2
100545,Raelyn Saalman,1
100552,Mary Woronov,1
100555,Johnny Legend,0
100557,Wayne Crawford,2
100559,Peter Fox,0
100560,Louisa Moritz,1
100564,Valérie Quennessen,0
100566,Pilar Alcón,1
100568,Erika Carlsson,0
100569,Carlos East,2
100570,Tito Junco,2
100572,Victoria Vera,1
100574,Edith González,0
100575,Christine Böhm,0
100577,Wanda McKay,1
100579,Arthur Lange,2
100581,Lenita Lane,0
100582,Roy Engel,0
100585,Philip Ng,2
100586,Jon Foo,2
100588,Ernest Cossart,2
100589,John Sutton,2
100591,Michael E. Knight,2
100592,Vinny Argiro,2
100594,Lucille Lund,1
100595,Albert Conti,2
100601,Audrey Landers,1
100602,Julia Duffy,1
100603,Lynda Wiesmeier,1
100604,Dennis Bowen,2
100606,Susan Gordon,1
100608,Kim Lankford,1
100613,Karen Lorre,1
100614,Jim McKrell,2
100617,Suki Goodwin,0
100618,Kevin Brophy,2
100619,Jenny Neumann,1
100620,Jimmy Sturtevant,0
100623,Rebecca Balding,1
100624,Avery Schreiber,2
100625,Steve Doubet,0
100626,Brad Rearden,0
100627,Juli Andelman,0
100628,John Widelock,0
100632,Frank Converse,2
100633,Lynda Day George,1
100634,Jo Ann Harris,1
100646,William Bumiller,2
100647,Shari Shattuck,1
100648,Robert Lipton,2
100649,Alexa Hamilton,1
100650,Francis X. McCarthy,2
100651,Hank Cheyne,2
100652,Cindi Dietrich,0
100653,Vanessa Bell Calloway,1
100654,Bruce McGuire,2
100656,Dale Wyatt,1
100657,Lolo Herrero,0
100662,Karina Bacchi,1
100665,David Street,0
100667,Silvia Abascal,1
100669,Rodolfo Sancho,2
100675,Simon Wexler,0
100680,Renzo Marignano,2
100681,Orchidea de Santis,1
100683,Franco Borelli,0
100688,Yelena Samarina,1
100690,José Marco,0
100697,Miguel de la Riva,2
100700,Izzy Diaz,2
100701,Rob Devaney,2
100702,Fabián Conde,0
100703,Ty Jones,2
100705,Anas Wellman,0
100707,Mike Figueroa,2
100717,Alberto Dalbés,0
100718,María Elena Arpón,0
100719,Antonio Pica,0
100721,Doris Thomas,1
100724,Maribel Hidalgo,0
100734,Johannes Roberts,2
100735,Nicole Petty,0
100736,Daniel Maclagan,0
100737,Sophie Holland,0
100738,Richard Cambridge,0
100739,Francesca Kingdon,0
100740,Steve Hart,0
100741,Shaun Hutson,0
100743,Nader Boussandel,2
100745,Amelle Chahbi,0
100747,Diana Elbaum,1
100748,Sébastien Delloye,2
100753,Tina Barnes,0
100754,Ian Cullen,2
100757,Eleanor James,0
100762,John P. Fulton,0
100763,Billy Bevan,0
100764,Takahiro Nishijima,0
100765,Hikari Mitsushima,1
100766,Sakura Ando,1
100767,Kathryn Adams,1
100768,Jon Hall,2
100769,Leon Errol,0
100770,Skelton Knaggs,2
100771,Jodie Markell,1
100772,Brad M. Gilbert,0
100779,Gloria Holden,1
100781,Isabel Jeans,1
100783,Maurice Braddell,2
100784,Ann Todd,1
100785,Pearl Argyle,0
100786,Kenneth Villiers,0
100787,Patrick Barr,2
100790,Terence De Marney,0
100793,Reginald Le Borg,0
100794,Patricia Blair,1
100795,Phyllis Stanley,1
100796,Tor Johnson,2
100797,Louanna Gardner,0
100798,Sally Yarnell,1
100799,George Sawaya,2
100800,Clive Morgan,0
100802,June Collyer,1
100803,Huntley Gordon,2
100804,Charles Hill Mailes,0
100805,Allen Jung,2
100806,Henry Hall,2
100807,Juan Piquer Simón,0
100811,Ian Sera,0
100812,David Hatton,0
100813,Gasphar Ipua,0
100814,Manuel Pereiro,2
100816,May Heatherly,1
100817,Hilda Fuchs,1
100818,Isabel Luque,1
100820,Emilio Linder,0
100837,Nina Ferrer,0
100838,Guillermo Antón,0
100839,Rene Assa,0
100840,Óscar Martín,0
100841,Sara Palmer,0
100842,Concha Cuetos,1
100843,Deborah Adair,0
100844,Salvador Sáinz,0
100845,Francisco Sanz,0
100849,Michael Garfield,0
100850,Kim Terry,0
100851,Philip MacHale,0
100852,Alicia Moro,0
100853,Santiago Álvarez,0
100854,Stan Schwartz,0
100855,Lucía Prado,0
100858,Melanie Shatner,1
100861,Cris Huerta,0
100867,Marika Dominczyk,1
100870,Jill Schoelen,1
100871,Charles Lanyer,2
100872,Robyn Stevan,1
100874,Lindsay Bourne,2
100877,Margot Pinvidic,1
100883,Carolyn Lefcourt,1
100888,Chuck Jones,2
100891,David Monahan,2
100893,Jonathan Pienaar,2
100898,Ilka Grüning,1
100899,Adolf Klein,0
100901,José María Caffarel,0
100904,Leticia Herrero,1
100905,Fernando Albizu,2
100906,Teté Delgado,1
100910,Diana Polakov,1
100912,Javier De Campos,0
100913,Tito García,2
100914,John Twist,2
100915,Sandra Alberti,1
100916,Mariana Karr,0
100917,José María Guillén,0
100918,James Mitchell,2
100919,Basil Ruysdael,2
100920,Harry Woods,2
100922,John Nettles,2
100926,Ágata Lys,1
100930,Lorenzo Robledo,0
100932,Luca Sportelli,0
100937,Franco Diogene,2
100938,Amanda,0
100939,Lucio Como,0
100941,Giulio Massimini,0
100944,Ralph Moody,0
100945,James Millican,2
100954,Gianni Franco,0
100955,Aldo Massasso,0
100956,Goffredo Unger,2
100960,Jean Carol,1
100961,Tamara Clatterbuck,1
100963,Manny Serrano,0
100964,Mark Richardson,2
100968,Teagan Clive,1
100969,Toni Alessandrini,1
100973,Robert McQueeney,2
100974,Joan Swift,1
100975,George Pelling,0
100976,Victoria Paige Meyerink,0
100977,Stephen Roberts,2
100978,Pat Cardi,2
100981,John Kohn,2
100989,Myrna Fahey,1
100990,Harry Ellerbe,0
100992,Patrick Westwood,0
100993,Lynette Bernay,1
100994,Mary Menzies,0
100997,Eithne Dunne,0
100999,Karl Schanzer,2
101006,Jill Banner,1
101012,Lisa LoCicero,1
101013,Clayton Landey,0
101014,Beatrice Rosen,1
101015,Chin Han,2
101016,Osric Chau,2
101017,Johann Urb,2
101022,Neal Acree,0
101024,Kate Orsini,0
101026,Rene Rivera,2
101028,Michelle Borth,1
101029,Ryan McTavish,0
101030,Renee Talbert,0
101031,Jerri Manthey,1
101032,Rod McCary,2
101033,Mike Pyle,0
101034,Kerry Shale,2
101037,Christopher Maleki,2
101045,Jennifer Siebel Newsom,1
101054,Willow Hale,0
101060,Danielle Nicolet,1
101065,Michelle Lee,1
101071,Evalena Marie,0
101075,Laurie Baranyay,0
101076,Stan Klimecko,0
101077,John Freedom Henry,0
101078,Justin Ipock,2
101079,Julian Thomas,0
101080,Stephan Wolfert,0
101081,Samantha Clarke,0
101082,Joe C. Marino,0
101083,Jackeline Olivier,1
101084,Andreas van Ray,0
101088,Matt Lasky,2
101089,Chacko Vadaketh,0
101091,Brooklyn Sudano,0
101092,Allison Lange,1
101093,Rochelle Swanson,1
101094,Kristi Ducati,1
101095,Richard Styles,0
101100,Elio Jotta,0
101101,Carol Bennet,0
101102,Carlo Kechler,0
101103,Reginald Price Anderson,0
101113,Leo Anchóriz,0
101114,Ombretta Colli,0
101115,Irán Eory,0
101116,Vanni Materassi,2
101117,Paco Morán,2
101118,Emilia Wolkowicz,0
101119,Harry Winter,0
101120,Wilbert Bradley,0
101121,Halina Zalewska,0
101127,Maria Pia Conte,1
101130,Barbara Cupisti,0
101131,Pietro Genuardi,0
101146,Gerardo Amato,2
101150,Carter Stevens,2
101153,Raymond Andrew Bailey,0
101154,Vanessa del Rio,1
101159,Randy West,0
101165,Daniel Sauli,2
101167,Melissa Stone,0
101170,Peggy Trentini,0
101172,Michael Cavanaugh,2
101176,Marcia Henderson,1
101178,April Flowers,0
101182,Joan Dixon,0
101183,Sean Cain,2
101184,Jack Forcinito,0
101187,J.P. Davis,2
101192,Paolo Ferrari,0
101193,Maria Romano,1
101194,Ursula Flores,0
101195,Antonella Giacomini,0
101196,Franco Caracciolo,2
101197,Françoise Perrot,0
101198,Leila Durante,0
101199,Raul Cabrera,0
101201,Luciano Bartoli,0
101203,Alessandro Freyberger,0
101217,Alison Louder,1
101221,Robert Reynolds,0
101223,Ivan Peric,0
101224,Cindel Chartrand,1
101229,Lugene Sanders,0
101230,Juli Reding,1
101231,Lillian Adams,1
101232,Gene Roth,2
101233,Michael Winnick,0
101240,Carlo Gentili,0
101241,Mirko Valentin,0
101242,Antonio De Martino,2
101243,Artie Baxter,0
101244,Lori Lively,0
101245,Leila Johnson,0
101246,Dean Shelton,2
101247,Adrian Petriw,2
101249,Lara Gilchrist,1
101250,Kim Poirier,1
101251,Ennis Esmer,2
101252,Krista Morin,0
101253,Marc Trottier,2
101254,Carrie Colak,1
101255,Inna Korobkina,1
101257,Shawn Michael Howard,2
101258,Elisa Moolecherry,1
101259,Kathryn Winslow,1
101267,Jodie Fisher,0
101268,John Timmons,2
101273,Stephen Quadros,2
101277,Ivyann Schwan,1
101280,Sean Holton,0
101281,Darrel Guilbeau,0
101282,Heather Medway,1
101283,Graham Timbes,0
101285,Justin Chapman,0
101286,Carolyn Lowery,0
101289,Alissa Koenig,0
101290,Jim Hazelton,0
101291,Kristi Pearce,0
101296,Laurah Guillén,0
101298,Damon Martin,2
101299,Renee Shugart,0
101300,J. Downing,2
101301,Kerry Remsen,1
101315,Georges Guéret,2
101317,Ajita Wilson,1
101319,Annik Borel,1
101326,Alessandra Vazzoler,0
101327,Elizabeth Turner,0
101328,Wallace Wilkinson,0
101330,Catriona MacColl,1
101331,Carlo De Mejo,0
101333,Daniela Doria,1
101334,James Sampson,0
101335,Martin Sorrentino,0
101336,Kathryn Leigh Scott,1
101352,Glen Meadows,0
101356,Sasha Peralto,0
101359,Lothar Körner,0
101360,Fritz Weidemann,0
101365,Anita Berber,0
101366,Paul Morgan,2
101367,Yuki Uchida,1
101368,Ryushin Tei,0
101377,Paul Bartel,2
101378,Don Most,2
101386,Tony Iommi,0
101387,Karen Maxwell,1
101388,Ken Ohara,0
101389,Geezer Butler,0
101393,Frank Dietz,0
101395,Brian Kelly,2
101396,Brenda Strong,1
101398,Erin Broderick,1
101399,Claudia Llosa,1
101400,Magaly Solier,0
101401,Susi Sánchez,0
101402,Efraín Solís,0
101403,Marino Ballón,0
101415,Daniel C. Dennett,0
101416,Michael McMillian,2
101418,Nelson Landrieu,2
101419,Manoel Felciano,0
101420,Jenn Colella,1
101421,Giana Luca,0
101422,Sofia Luca,0
101423,Artur Smolyaninov,0
101424,Lee Frost,2
101425,Wes Bishop,0
101426,Roger Gentry,0
101427,Thomas R. Burman,0
101428,Michael Ruppert,0
101429,Rosey Grier,0
101430,Chelsea Brown,0
101431,Kathrine Baumann,0
101432,John Dullaghan,2
101433,Aleksey Chadov,0
101434,John Bliss,2
101435,Jane Kellem,0
101436,Konstantin Kryukov,0
101437,Britt Nilsson,0
101438,Ivan Kokorin,0
101439,Phil Hoover,0
101440,Artyom Mikhalkov,0
101441,Soslan Fidarov,2
101442,Ivan Nikolaev,2
101444,Scott McGehee,2
101446,David Siegel,2
101447,Marat Gudiev,0
101448,Bob Cresse,0
101449,Maria Lease,1
101450,Kathy Williams,0
101453,Michael Stearns,2
101458,George E. Carey,0
101461,Robyn Hilton,1
101462,Marland Proctor,0
101465,Sandy Carey,1
101467,Sandy Dempsey,1
101470,Tania Busselier,1
101471,Eric Falk,0
101472,Lina Romay,1
